b,n,c,m,dis
201320,24,201309,58,245.06134616992003
201320,24,201310,35,241.393255490297
201320,24,201311,99,300.9608283146166
201320,24,201312,88,224.1390014210868
201320,24,201313,28,223.14686190493916
201320,24,201314,2,202.92961383649302
201320,24,201315,84,209.4496788778106
201320,24,201316,5,237.59474644121136
201320,24,201317,37,149.0837904449259
201320,24,201318,15,81.43940982428269
201320,24,201319,91,302.7260282859704
201320,24,201320,24,0.0
201320,24,201321,71,250.14560255483696
201320,24,201322,12,109.52217261224456
201320,24,201323,83,184.34857323436614
201320,24,201324,27,118.31727440478598
201320,24,201325,98,266.93309521802894
201320,24,201326,22,68.48642099087861
201320,24,201327,45,175.33305498345192
201320,24,201328,24,160.35163844516197
201320,24,201329,108,299.8825451058145
201320,24,201330,85,343.2058944191314
201320,24,201331,15,214.59206799030488
201320,24,201401,8,238.24115713085547
201320,24,201402,8,177.61053726356707
201320,24,201403,20,116.61587129787024
201320,24,201404,19,217.38779909370533
201320,24,201405,13,135.4380785705155
201320,24,201406,6,143.06672992275043
201320,24,201407,40,175.28567192790396
201320,24,201408,76,212.85345218692632
201320,24,201409,107,340.6382928466008
201320,24,201410,112,269.12948717881295
201320,24,201411,75,192.61999036785014
201320,24,201412,92,207.38940494807176
201320,24,201413,19,275.5126694346033
201320,24,201414,20,103.35492542395164
201320,24,201415,69,220.28219935493505
201320,24,201416,125,267.0355860101874
201320,24,201417,21,87.17671948163924
201320,24,201418,34,106.81165395489117
201320,24,201419,65,239.9047865162481
201320,24,201420,25,115.2931246666712
201320,24,201421,58,263.0257944222744
201320,24,201422,102,360.754205939303
201320,24,201423,24,197.37679157425742
201320,24,201501,27,179.4756602923155
201320,24,201502,16,148.57617194937038
201320,24,201503,24,185.97942937821955
201320,24,201504,50,237.6183705229669
201320,24,201505,10,203.11018045532677
201320,24,201506,69,213.85336281950487
201320,24,201507,44,143.7112585157329
201320,24,201508,79,303.41667549926945
201320,24,201509,113,252.40998583465546
201320,24,201510,119,250.7808017449724
201320,24,201511,58,201.67743827927086
201320,24,201512,58,178.92616794763018
201320,24,201513,107,297.40754328563486
201320,24,201514,25,124.08600933339629
201320,24,201515,124,266.615409575997
201320,24,201516,46,193.6683520078347
201320,24,201517,40,209.34497696534157
201320,24,201518,11,132.22829416664868
201320,24,201519,23,217.5970993656571
201320,24,201520,20,89.59856163885807
201320,24,201521,80,247.87013746104034
201320,24,201522,75,277.50591042296793
201320,24,201523,23,110.84997105960869
201320,24,201524,53,235.84266543007618
201320,24,201525,46,105.79131461397122
201320,24,201526,38,150.42653857113612
201320,24,201527,40,195.4783926627237
201320,24,201601,94,373.1712186002672
201320,24,201602,5,190.6186101760648
201320,24,201603,43,243.74506188804153
201320,24,201604,61,235.17435154449902
201320,24,201605,22,89.6854933213154
201320,24,201606,19,131.95941445360032
201320,24,201607,16,101.57825755343711
201320,24,201608,37,215.89086498602848
201320,24,201609,15,93.74850594880094
201320,24,201610,56,125.12291129952153
201320,24,201611,6,148.62787610150917
201320,24,201612,32,151.5957727698181
201320,24,201613,15,164.92529686634958
201320,24,201614,85,398.2281849175637
201320,24,201615,4,212.09070944048688
201320,24,201616,99,191.16111275301535
201320,24,201617,80,244.4005802087908
201320,24,201618,80,253.07327381231292
201320,24,201620,28,100.88394609362076
201320,24,201621,101,299.47170200154187
201320,24,201622,76,278.33244941544706
201320,24,201623,26,95.77465669546858
201320,24,201624,11,156.96367288450725
201320,24,201625,56,223.04137742570552
201320,24,201626,66,283.0334427594727
201320,24,201701,9,165.09225072289505
201320,24,201702,46,221.84778094920833
201320,24,201703,19,145.39114627302936
201320,24,201704,44,230.34381731625484
201320,24,201705,115,192.24918868346504
201320,24,201706,24,175.5413325703079
201320,24,201707,25,201.12487684002713
201320,24,201709,68,204.94102464361197
201320,24,201710,80,278.78302526306226
201320,24,201711,26,151.88602072921998
201320,24,201712,33,126.20419704054753
201320,24,201713,84,264.63647516170926
201320,24,201714,51,242.51240047802585
201320,24,201715,37,65.14901116934666
201320,24,201716,81,270.5848879158472
201320,24,201717,38,207.90521547421224
201320,24,201718,120,194.15144350991318
201320,24,201719,80,267.97882900931336
201320,24,201720,85,268.75086729409577
201320,24,201721,51,140.56088089778478
201320,24,201722,37,117.73606549771024
201320,24,201723,66,243.90247965205185
201320,24,201724,62,270.2397270756283
201320,24,201725,23,221.8544946202731
201320,24,201726,64,258.83878849888094
201320,24,201727,43,229.74775324228986
201320,24,201801,19,228.44715897895173
201320,24,201802,29,231.5074005803627
201320,24,201803,42,159.00424239906022
201320,24,201804,108,347.8271698217145
201320,24,201805,37,121.97846491941068
201320,24,201806,22,181.19717129446278
201320,24,201807,46,112.15963919937808
201320,24,201808,71,247.46289159646284
201320,24,201809,51,288.66304534223593
201320,24,201810,112,267.8490570874152
201320,24,201811,18,125.41257606701265
201320,24,201812,104,246.5145220679901
201320,24,201813,43,85.09084585284158
201320,24,201814,83,255.2458083442756
201320,24,201815,21,112.68555703919986
201320,24,201817,8,206.23287371754824
201320,24,201818,94,256.08607053972213
201320,24,201819,78,153.78328014692383
201320,24,201820,36,103.31711679763728
201320,24,201821,48,200.56194281840433
201320,24,201822,105,379.51169991138664
201320,24,201823,63,243.554063440095
201320,24,201824,69,220.30174747391342
201320,24,201825,54,180.41806816580018
201320,24,201826,86,349.3589152981525
201320,24,201827,9,226.75440126160393
201320,24,201828,37,166.14570910302393
201320,24,201829,27,238.88946643338457
201320,24,201901,30,255.03617968251672
201320,24,201902,52,202.92420141146673
201320,24,201903,6,160.59165862267199
201320,24,201904,47,258.7491036725512
201320,24,201905,94,241.10049771827516
201320,24,201906,9,150.58138446253355
201320,24,201907,77,289.9679457981685
201320,24,201908,29,142.87578279991786
201320,24,201909,158,387.68553342518834
201320,24,201910,62,130.105504524952
201320,24,201911,61,223.24522988707432
201320,24,201912,52,259.6362447163909
201320,24,201913,127,247.2980741181327
201320,24,201914,26,242.49431757454454
201320,24,201915,31,130.09530338193596
201320,24,201916,6,161.20807317607532
201320,24,201917,65,137.07349819018225
201320,24,201918,85,205.15507170565743
201320,24,201919,44,211.27132868819263
201320,24,201920,27,95.23588780325579
201320,24,201921,36,119.24216643345699
201320,24,201922,33,227.21042927389837
201320,24,201923,33,162.28454309352114
201320,24,201924,135,344.6795860222643
201320,24,201925,33,121.38146785758005
201320,24,201926,58,184.24651468027332
201320,24,201927,25,156.34652175579367
201320,24,201928,88,257.2628914013985
201320,24,201929,82,254.52075285988684
201320,24,202001,32,167.86467660097418
201320,24,202002,54,232.97803133968043
201320,24,202003,33,236.02578720930518
201320,24,202004,98,247.8631657811401
201320,24,202005,36,221.61652931118664
201320,24,202006,33,179.17808951497884
201320,24,202007,50,215.57403724582775
201320,24,202008,133,195.19548885957605
201320,24,202009,103,273.6897569866665
201320,24,202010,47,187.1053973574245
201320,24,202011,62,245.21364830833403
201320,24,202012,18,131.6944085098803
201320,24,202013,20,125.8067744817206
201320,24,202014,32,116.86628586221423
201320,24,202015,17,219.19164428206867
201320,24,202016,66,273.2773241674031
201320,24,202017,127,323.4945716887501
201320,24,202018,66,241.88248162089977
201320,24,202019,124,443.23297218547225
201320,24,202020,99,224.33350703277114
201320,24,202021,45,241.2618157443563
201320,24,202022,97,283.2795692168151
201320,24,202023,36,246.30256524517492
201321,71,201001,8,289.06807381428564
201321,71,201002,75,148.3375100341006
201321,71,201003,85,125.97832338159594
201321,71,201004,65,225.42901102340178
201321,71,201005,42,147.94108974171453
201321,71,201006,124,186.7361038404799
201321,71,201007,49,204.61450182146024
201321,71,201008,36,249.73528482677912
201321,71,201009,67,254.19981187177214
201321,71,201010,66,164.15423916476917
201321,71,201011,97,156.86839932024137
201321,71,201012,19,272.33278732636484
201321,71,201013,141,263.6975387788858
201321,71,201014,45,168.88815039148648
201321,71,201101,57,244.47381629357952
201321,71,201102,63,239.01169366851016
201321,71,201103,34,259.0033528995075
201321,71,201104,100,196.186190845639
201321,71,201105,80,248.6493431604955
201321,71,201106,40,278.2126639167174
201321,71,201107,2,308.94099244546163
201321,71,201108,82,173.63013757791202
201321,71,201109,125,255.3100450059086
201321,71,201110,24,357.1502723406032
201321,71,201111,107,231.44479677893813
201321,71,201112,40,225.9739398216562
201321,71,201113,5,404.5170173585622
201321,71,201114,11,300.31675992809033
201321,71,201115,55,209.97911389404484
201321,71,201116,21,321.35714118066863
201321,71,201117,80,141.99801183338928
201321,71,201118,47,225.1553933372486
201321,71,201119,82,176.6651172030394
201321,71,201120,19,272.86003573425535
201321,71,201121,18,234.74753033206332
201321,71,201201,10,195.58886061737357
201321,71,201202,14,230.98168284993466
201321,71,201203,27,127.46515262951337
201321,71,201204,34,233.52054835387938
201321,71,201205,81,180.88427054520056
201321,71,201206,42,207.46321785617025
201321,71,201207,30,284.36709875290927
201321,71,201208,82,86.07943442523904
201321,71,201209,116,144.8153892134636
201321,71,201210,75,275.3958600274879
201321,71,201211,101,209.95579514289645
201321,71,201212,4,437.7496646270775
201321,71,201213,77,147.79763194987262
201321,71,201214,228,236.22815213293254
201321,71,201215,82,251.5644827097796
201321,71,201216,48,245.3329409152018
201321,71,201217,86,296.5083805396902
201321,71,201218,16,296.3651346851432
201321,71,201219,6,334.7130084892848
201321,71,201220,45,193.0826589489931
201321,71,201221,76,205.81528858902345
201321,71,201222,13,272.61384775907845
201321,71,201223,78,144.83888823949718
201321,71,201224,66,252.82705982117926
201321,71,201225,12,288.0193553408331
201321,71,201301,37,245.0091045016721
201321,71,201302,11,312.58161355854753
201321,71,201303,20,255.86390564475522
201321,71,201304,52,270.9699777118838
201321,71,201305,68,204.93818431568428
201321,71,201306,59,218.7050550373747
201321,71,201307,71,236.21902965262976
201321,71,201308,47,245.28079466555917
201321,71,201309,58,155.84585211156445
201321,71,201310,35,231.97387422224577
201321,71,201311,99,172.70140510336137
201321,71,201312,88,172.9253856754092
201321,71,201313,28,494.15221838525116
201321,71,201314,2,512.6131128312594
201321,71,201315,84,231.46300606538227
201321,71,201316,5,562.7320866528328
201321,71,201317,37,203.11062213772777
201321,71,201318,15,274.5735216316729
201321,71,201319,91,207.79110581625875
201321,71,201320,24,250.14560255483696
201321,71,201321,71,0.0
201321,71,201322,12,321.2348347097012
201321,71,201323,83,161.63732003090504
201321,71,201324,27,262.39544809089426
201321,71,201325,98,117.87479303552068
201321,71,201326,22,242.54941430895764
201321,71,201327,45,238.33450979964806
201321,71,201328,24,394.8050540068233
201321,71,201329,108,169.29061473620516
201321,71,201330,85,304.3503703826363
201321,71,201331,15,304.34287959740135
201321,71,201401,8,336.4891524258987
201321,71,201402,8,266.46622412868504
201321,71,201403,20,307.3095220744752
201321,71,201404,19,294.36878183713657
201321,71,201405,13,282.6073152898641
201321,71,201406,6,308.8627818821297
201321,71,201407,40,223.58552851523854
201321,71,201408,76,264.9168892158599
201321,71,201409,107,223.8763350303318
201321,71,201410,112,204.57062230557332
201321,71,201411,75,256.33349009026927
201321,71,201412,92,255.71206051359385
201321,71,201413,19,540.9372241947123
201321,71,201414,20,293.1345160595976
201321,71,201415,69,158.59873247304952
201321,71,201416,125,251.68722889493455
201321,71,201417,21,308.7301439739919
201321,71,201418,34,278.4979962514702
201321,71,201419,65,321.99499696723257
201321,71,201420,25,222.00467635542347
201321,71,201421,58,199.36308875727514
201321,71,201422,102,296.62204328646345
201321,71,201423,24,217.38767340732673
201321,71,201501,27,178.96560413257475
201321,71,201502,16,328.115571745046
201321,71,201503,24,339.6602831389887
201321,71,201504,50,278.4709412755039
201321,71,201505,10,368.6959888144055
201321,71,201506,69,302.3386788409262
201321,71,201507,44,303.3096023621984
201321,71,201508,79,183.970476880494
201321,71,201509,113,281.50853077145445
201321,71,201510,119,126.94761513076014
201321,71,201511,58,334.0872450613571
201321,71,201512,58,314.989893674199
201321,71,201513,107,291.0511379210102
201321,71,201514,25,335.60079797937846
201321,71,201515,124,307.60983987254633
201321,71,201516,46,353.66542298983865
201321,71,201517,40,432.0202175611905
201321,71,201518,11,308.26937456177393
201321,71,201519,23,227.46019994153383
201321,71,201520,20,263.5156044264244
201321,71,201521,80,197.14328197119383
201321,71,201522,75,140.16497183914862
201321,71,201523,23,350.92355109238355
201321,71,201524,53,189.37297095380885
201321,71,201525,46,286.7102292288427
201321,71,201526,38,262.46551440855285
201321,71,201527,40,174.6089655749121
201321,71,201601,94,324.1515634913491
201321,71,201602,5,505.97616966190645
201321,71,201603,43,161.06421752776797
201321,71,201604,61,144.32506824760318
201321,71,201605,22,311.7750207864857
201321,71,201606,19,357.3163787953815
201321,71,201607,16,337.08366076635093
201321,71,201608,37,159.34117026512183
201321,71,201609,15,299.3521519700683
201321,71,201610,56,242.4260120195362
201321,71,201611,6,397.40110305997723
201321,71,201612,32,193.00991030132488
201321,71,201613,15,329.0419994660065
201321,71,201614,85,327.4776154356029
201321,71,201615,4,250.85895416571216
